"Hijos","Sexo.Jefe","Sexo.Conyuge","Tipo.Union","Edad.Jefe","Edad.Conyuge","Region","Estrato.vivienda","Trabajo.Jefe","Trabajo.conyuge","Ingresos.totales","Uso.tecnologia.Jefe","Uso.tecnologia.conyuge","Edu.Jefe","Edu.Conyuge"
0,1,2,1,26,22,9,2,1,1,2400000,2,2,1,3
1,2,NA,4,54,NA,9,2,1,NA,2598833,2,NA,3,NA
1,1,2,2,37,26,9,1,1,1,1974130,2,2,3,3
0,2,NA,5,35,NA,9,2,1,NA,1855000,2,NA,3,NA
2,1,2,2,31,28,9,2,1,1,1528000,2,0,3,3
1,1,2,6,48,51,9,1,1,4,1220000,2,0,1,1
1,1,2,2,24,22,9,2,1,4,1600000,2,2,1,1
0,2,NA,3,53,NA,9,2,4,NA,300000,0,NA,1,NA
1,1,2,2,21,18,9,2,1,4,900000,2,2,3,1
2,2,NA,6,33,NA,9,2,4,NA,0,0,NA,3,NA
1,1,2,2,42,31,9,2,1,4,895282,2,2,1,1
0,2,NA,5,18,NA,9,2,3,NA,150000,2,NA,3,NA
1,2,NA,5,40,NA,9,2,2,NA,170000,2,NA,3,NA
1,1,2,2,20,19,9,2,1,1,1450000,2,0,1,1
0,1,2,2,23,30,9,2,1,4,828116,2,2,3,3
1,2,NA,2,34,NA,9,2,1,NA,3841666,2,NA,3,NA
2,1,2,2,31,32,9,0,1,4,2000000,0,0,1,1
0,1,2,2,58,64,9,0,1,4,449999,0,0,1,1
1,2,1,2,23,34,9,1,4,1,1850296,0,0,1,1
0,2,NA,4,52,NA,9,0,1,NA,825000,0,NA,1,NA
0,1,NA,4,61,NA,9,0,1,NA,233333,0,NA,1,NA
2,2,1,6,34,40,9,8,4,1,822000,0,0,1,1
1,1,2,2,35,38,9,8,1,4,600000,0,0,1,1
0,2,NA,4,48,NA,9,8,1,NA,700000,1,NA,1,NA
0,1,2,2,58,60,9,8,1,4,150000,0,0,1,0
0,1,NA,2,63,NA,9,8,1,NA,150000,0,NA,0,NA
0,1,NA,4,61,NA,9,8,1,NA,150000,0,NA,0,NA
1,1,2,6,79,72,9,1,1,4,400000,0,0,1,1
3,2,NA,4,40,NA,9,8,1,NA,99,2,NA,1,NA
1,1,2,2,45,37,9,0,1,4,200000,0,0,1,1
1,1,2,2,59,46,9,8,1,1,2333333,0,2,1,1
3,2,NA,4,35,NA,9,0,1,NA,216666,2,NA,1,NA
0,1,2,6,53,59,9,0,1,4,325000,0,0,1,1
0,2,NA,4,63,NA,9,1,1,NA,200000,0,NA,1,NA
0,1,NA,5,52,NA,9,1,1,NA,691666,0,NA,1,NA
0,1,NA,4,57,NA,9,1,1,NA,760000,0,NA,0,NA
0,1,NA,2,62,NA,9,1,1,NA,2200000,2,NA,1,NA
0,1,NA,5,15,NA,9,1,1,NA,400000,2,NA,1,NA
2,1,2,2,33,30,9,1,1,1,1633333,0,0,1,1
0,2,NA,5,30,NA,9,1,1,NA,2475000,2,NA,3,NA
1,1,2,2,65,51,9,1,1,1,974999,0,2,1,1
1,2,NA,4,60,NA,1,4,4,NA,2587558,2,NA,3,NA
1,2,NA,4,59,NA,1,1,4,NA,0,0,NA,1,NA
3,1,2,6,45,47,1,2,1,1,1916333,2,2,1,1
2,2,NA,3,49,NA,1,1,4,NA,16666,1,NA,1,NA
1,2,NA,3,56,NA,1,3,1,NA,3581000,2,NA,3,NA
2,2,1,2,41,49,1,4,1,2,1952500,2,2,3,2
3,2,NA,3,37,NA,1,2,4,NA,416666,2,NA,3,NA
1,2,1,2,33,43,1,1,4,1,1000000,2,2,1,1
3,1,2,2,49,53,1,1,1,4,1500000,0,2,1,1
2,1,2,2,48,45,1,3,6,1,1821000,2,2,3,3
4,2,1,6,34,43,1,1,4,1,800000,2,0,1,1
2,2,1,6,30,31,1,2,1,1,2141666,2,2,3,2
2,1,2,6,64,57,1,1,1,4,775000,0,0,1,1
0,1,2,2,54,49,1,1,1,1,2320000,0,0,0,1
3,1,2,2,23,29,1,1,1,4,260000,1,1,1,1
2,2,1,2,56,49,1,1,1,1,270000,0,0,1,0
1,1,2,6,80,74,1,2,1,4,200000,2,0,1,1
1,2,1,2,21,21,1,1,1,1,1250000,2,2,1,1
1,2,NA,3,78,NA,1,1,4,NA,58333,0,NA,1,NA
1,1,NA,4,59,NA,1,1,4,NA,916666,0,NA,1,NA
2,1,2,2,38,29,1,1,1,4,350000,0,2,1,1
0,2,NA,5,27,NA,1,1,1,NA,1658602,2,NA,3,NA
0,1,NA,5,48,NA,1,1,1,NA,350000,0,NA,1,NA
4,2,NA,4,40,NA,1,1,1,NA,437500,0,NA,0,NA
2,1,2,2,41,38,1,1,1,4,280000,0,0,1,1
0,1,NA,5,28,NA,1,1,1,NA,450000,0,NA,1,NA
0,2,NA,3,54,NA,1,1,4,NA,400000,0,NA,1,NA
0,2,NA,4,38,NA,1,1,1,NA,1286000,2,NA,1,NA
0,1,2,2,30,32,1,1,2,1,1295166,2,2,1,1
2,2,NA,4,30,NA,1,1,1,NA,145000,0,NA,3,NA
1,1,2,2,24,20,1,1,1,4,450000,0,0,1,1
1,1,2,2,20,18,1,0,1,1,2472000,2,2,1,1
0,1,NA,5,31,NA,1,1,1,NA,250000,0,NA,1,NA
0,2,1,2,20,20,1,1,1,1,470000,0,0,1,1
1,2,NA,4,29,NA,1,1,1,NA,1738333,2,NA,1,NA
3,1,2,2,39,26,1,0,1,4,450000,0,0,1,0
2,2,NA,4,32,NA,1,1,1,NA,255833,0,NA,1,NA
0,1,2,2,33,24,1,1,1,4,650000,0,0,1,1
2,2,NA,4,35,NA,1,1,1,NA,254166,0,NA,1,NA
3,1,2,2,48,58,1,0,1,4,300000,0,0,1,0
5,1,2,2,33,33,1,0,1,4,350000,0,0,1,1
1,1,2,2,31,31,1,1,1,4,650000,2,0,1,1
0,1,NA,3,81,NA,1,1,6,NA,1732000,0,NA,1,NA
2,1,2,2,53,44,1,2,1,4,1225000,2,2,1,1
0,1,2,2,36,21,1,1,1,4,1250000,2,2,3,1
0,1,NA,4,59,NA,1,1,4,NA,450000,0,NA,1,NA
0,2,NA,5,37,NA,1,1,1,NA,300000,2,NA,3,NA
1,2,NA,4,49,NA,1,2,4,NA,433333,2,NA,3,NA
0,2,NA,4,45,NA,1,1,2,NA,41666,2,NA,3,NA
1,1,2,2,67,61,1,1,1,4,720000,0,0,1,0
1,2,NA,4,22,NA,1,2,1,NA,645000,0,NA,1,NA
2,1,2,2,30,36,1,2,3,1,1192000,2,2,3,3
0,1,2,2,58,69,1,1,1,4,902416,0,0,1,1
1,1,2,2,63,59,1,1,1,4,600000,0,0,1,1
0,1,2,2,41,47,1,8,1,4,25000,2,2,0,0
2,1,2,2,29,21,1,8,1,4,300000,2,1,1,1
0,1,NA,2,69,NA,1,8,1,NA,141666,0,NA,1,NA
0,1,NA,2,71,NA,1,8,1,NA,2000000,0,NA,0,NA
0,1,2,2,55,53,1,8,1,4,1266666,0,0,1,1
2,1,2,2,51,49,1,8,1,4,400000,0,0,1,0
5,1,2,2,32,24,1,8,1,4,400000,0,0,0,1
0,1,NA,4,51,NA,1,1,1,NA,200000,0,NA,1,NA
0,1,NA,3,80,NA,1,0,1,NA,416666,0,NA,0,NA
2,2,NA,3,58,NA,1,1,4,NA,140000,0,NA,1,NA
0,1,NA,5,42,NA,1,1,1,NA,258333,0,NA,0,NA
3,1,2,2,42,36,1,1,1,4,200000,2,2,1,3
1,1,2,2,25,23,1,1,1,4,500000,0,0,1,1
0,1,NA,4,28,NA,1,1,1,NA,400000,2,NA,1,NA
0,2,NA,4,62,NA,1,1,4,NA,100000,0,NA,1,NA
5,1,2,2,45,31,1,8,1,4,1000000,0,0,1,1
2,1,2,2,28,20,1,8,1,4,408332,1,0,1,1
1,2,1,2,55,52,1,8,4,1,2058333,0,0,1,1
1,1,2,2,27,34,1,8,1,4,416666,2,2,3,3
0,1,2,2,48,49,1,0,1,4,850000,0,0,1,1
0,1,2,2,48,50,1,8,1,1,1146666,0,0,1,1
3,1,2,2,27,20,1,8,1,4,166666,0,1,1,1
0,1,NA,4,66,NA,1,8,1,NA,100000,0,NA,1,NA
4,1,2,2,41,31,1,8,1,4,400000,0,0,0,0
0,1,NA,4,53,NA,1,8,1,NA,500000,0,NA,1,NA
0,1,NA,3,63,NA,1,8,1,NA,400000,0,NA,0,NA
0,1,2,6,81,75,1,8,1,4,483333,0,0,1,1
0,1,NA,4,74,NA,1,8,1,NA,100000,0,NA,1,NA
0,1,NA,4,72,NA,1,1,1,NA,1906232,0,NA,0,NA
6,1,2,2,46,33,1,1,1,4,1460000,0,0,1,1
1,1,NA,2,37,NA,1,1,6,NA,500000,2,NA,1,NA
0,1,NA,4,48,NA,1,1,2,NA,0,0,NA,1,NA
0,2,NA,3,75,NA,1,1,1,NA,578333,0,NA,0,NA
5,1,2,6,50,37,1,1,1,1,1240000,0,0,0,1
4,2,NA,2,39,NA,1,1,1,NA,300000,0,NA,1,NA
0,2,NA,5,59,NA,1,1,1,NA,180000,0,NA,1,NA
0,1,NA,2,48,NA,1,1,1,NA,236666,0,NA,1,NA
2,2,1,2,49,58,1,1,1,1,1308332,0,1,1,1
0,2,1,2,76,75,1,1,4,6,50000,0,0,1,0
0,1,2,2,54,52,1,1,1,4,1600000,0,0,0,0
0,1,NA,5,23,NA,1,1,1,NA,180000,0,NA,1,NA
2,2,NA,1,41,NA,1,1,1,NA,366666,0,NA,1,NA
1,2,NA,4,42,NA,1,2,1,NA,1600000,2,NA,1,NA
1,1,2,2,52,56,1,1,1,4,400000,2,2,1,1
0,1,NA,5,43,NA,1,1,1,NA,1000000,0,NA,1,NA
2,2,NA,2,32,NA,1,1,4,NA,833333,2,NA,3,NA
0,1,2,2,76,57,1,1,4,4,500000,0,0,1,1
2,1,2,2,67,57,1,1,5,4,200000,0,0,1,1
3,2,1,2,38,52,1,1,4,1,600000,0,2,1,1
1,2,NA,4,20,NA,1,1,4,NA,166666,2,NA,3,NA
0,2,NA,3,89,NA,1,2,4,NA,416666,0,NA,1,NA
0,1,2,6,90,80,1,2,4,4,66666,0,0,1,1
0,1,2,2,88,76,1,2,5,4,900000,0,2,3,1
0,1,2,6,60,53,1,2,4,1,2838666,2,2,1,3
2,1,2,2,39,38,1,1,1,4,220000,1,1,1,2
2,2,1,2,82,87,1,1,4,4,500000,0,0,1,1
2,2,NA,3,64,NA,1,1,4,NA,0,0,NA,1,NA
3,1,2,2,47,43,1,1,4,4,300000,0,0,1,1
0,1,NA,4,71,NA,1,1,1,NA,1166666,0,NA,1,NA
1,1,2,2,79,62,1,1,4,4,120000,0,0,0,0
0,1,2,2,70,60,1,1,1,4,400000,0,0,1,1
0,1,NA,2,30,NA,1,0,1,NA,550000,0,NA,1,NA
0,1,NA,2,64,NA,1,0,1,NA,720000,0,NA,1,NA
4,1,2,2,42,40,1,2,1,1,1250000,0,0,1,1
4,1,NA,4,49,NA,1,2,1,NA,300000,0,NA,0,NA
2,2,NA,4,52,NA,1,1,1,NA,150000,0,NA,1,NA
0,2,NA,5,47,NA,1,2,1,NA,450000,2,NA,1,NA
2,2,NA,4,42,NA,1,2,2,NA,66666,2,NA,3,NA
2,1,2,6,77,71,1,2,4,4,0,0,0,1,1
1,2,NA,4,41,NA,1,2,1,NA,250000,2,NA,3,NA
1,1,2,2,31,44,1,1,1,4,1410000,2,2,1,1
4,2,NA,2,38,NA,1,1,1,NA,300000,0,NA,1,NA
1,1,2,2,67,58,1,1,1,4,600000,0,0,1,1
0,2,NA,4,75,NA,1,2,4,NA,333333,0,NA,1,NA
1,1,NA,4,75,NA,1,1,5,NA,250000,0,NA,1,NA
1,1,NA,3,97,NA,1,2,4,NA,166666,0,NA,0,NA
1,1,2,2,69,55,1,1,4,4,450000,0,0,1,1
3,1,2,2,40,32,1,2,1,4,2700098,2,2,3,3
2,2,NA,4,58,NA,1,1,4,NA,333333,0,NA,1,NA
1,1,NA,4,59,NA,8,1,1,NA,1397008,2,NA,1,NA
1,1,NA,5,50,NA,8,2,1,NA,1072008,0,NA,1,NA
3,2,NA,4,60,NA,1,1,4,NA,200000,2,NA,1,NA
0,2,1,6,84,87,1,5,1,6,250099,2,0,3,3
0,1,NA,6,49,NA,1,6,1,NA,107,2,NA,3,NA
0,2,NA,4,63,NA,1,3,4,NA,50000,2,NA,3,NA
0,1,NA,4,37,NA,1,3,1,NA,1100000,2,NA,3,NA
0,2,1,6,57,63,1,5,1,1,328,2,2,3,3
1,1,2,2,60,43,1,1,2,4,86333,0,0,1,1
0,2,NA,4,40,NA,1,1,5,NA,0,0,NA,0,NA
2,1,2,6,40,40,1,4,1,1,196,2,2,1,3
2,1,2,2,40,33,1,1,1,4,992206,2,2,1,1
0,2,NA,3,78,NA,1,1,4,NA,400008,0,NA,0,NA
0,1,2,6,61,53,1,1,1,4,680000,0,0,1,1
1,2,NA,4,64,NA,1,6,4,NA,1200098,2,NA,3,NA
1,2,NA,4,59,NA,1,1,1,NA,800000,0,NA,1,NA
1,2,1,1,39,34,1,1,4,1,941814,2,2,1,2
2,1,2,6,33,32,1,1,1,4,1073198,2,2,1,1
1,2,1,1,21,26,1,1,4,1,1800000,2,2,2,1
0,1,2,2,31,33,1,1,1,4,500000,2,2,1,1
0,2,NA,3,57,NA,1,1,4,NA,350106,2,NA,1,NA
0,1,2,6,73,73,1,6,6,6,196,2,2,1,2
4,1,2,2,29,28,1,1,4,4,120000,0,0,1,0
2,1,2,2,37,28,1,1,4,4,256666,0,1,1,1
1,2,1,2,68,79,1,1,5,1,183333,0,0,0,1
2,2,1,2,38,45,1,1,4,1,490000,0,0,1,1
0,1,2,6,65,52,1,1,1,1,490000,0,0,0,0
7,2,NA,2,34,NA,1,1,4,NA,700000,0,NA,1,NA
2,1,2,2,47,26,1,0,1,4,237333,0,0,1,1
5,1,2,2,40,37,1,8,1,4,1144157,0,0,1,1
1,1,2,2,68,57,1,0,1,4,4000000,0,0,1,1
0,1,NA,6,49,NA,1,8,1,NA,4666666,2,NA,1,NA
1,1,2,2,33,25,1,0,1,4,1333333,0,0,3,1
1,1,2,6,63,61,1,0,1,4,566666,0,0,1,0
0,1,2,6,43,40,1,1,1,4,210000,0,0,0,0
1,1,2,2,22,20,1,1,2,4,350000,2,2,1,3
1,1,2,6,49,53,1,1,1,4,1550000,0,0,1,1
0,1,NA,4,61,NA,1,1,1,NA,100000,0,NA,1,NA
0,1,NA,2,39,NA,1,1,2,NA,120000,0,NA,1,NA
2,1,2,2,51,25,1,1,1,4,490000,0,2,0,1
2,1,2,2,36,30,1,1,1,1,800000,0,2,1,1
2,1,2,2,63,50,1,8,1,4,230000,0,0,1,1
1,1,2,2,31,27,1,8,1,4,620000,0,0,1,3
4,1,2,2,34,32,1,8,1,4,1650000,2,2,1,1
0,2,NA,3,59,NA,1,8,6,NA,380000,0,NA,3,NA
2,1,2,2,32,29,1,8,4,4,1290000,0,0,1,3
4,1,2,6,41,39,1,8,1,4,933333,2,0,2,1
1,1,2,1,23,30,1,8,1,4,500000,0,0,1,1
0,1,NA,4,68,NA,1,8,1,NA,2150000,0,NA,1,NA
2,1,2,2,70,60,1,8,1,4,588333,0,0,1,1
0,1,2,1,18,16,1,8,1,4,535000,0,0,1,1
0,1,2,2,50,44,1,1,1,4,6783333,2,2,3,1
1,1,2,2,38,39,1,1,1,4,820000,0,2,1,1
2,1,2,6,60,53,1,1,1,4,470000,0,0,1,1
0,1,2,2,27,17,1,1,1,4,700000,0,0,1,1
4,2,1,2,41,32,1,0,4,1,360000,2,0,1,1
2,1,2,2,55,60,1,1,1,6,980000,0,0,1,1
1,1,2,6,37,27,1,1,1,4,3207333,2,2,3,3
0,1,2,2,55,52,1,0,4,1,490000,0,2,0,1
2,2,NA,4,48,NA,1,1,4,NA,400000,2,NA,3,NA
0,1,NA,4,55,NA,1,1,1,NA,1800000,0,NA,1,NA
1,1,2,2,58,59,1,1,1,4,1380000,0,0,1,1
2,1,2,6,47,26,1,8,1,4,600000,0,0,1,3
0,1,2,1,21,16,1,8,1,4,450000,2,2,1,1
0,2,NA,3,75,NA,1,8,4,NA,500000,0,NA,0,NA
3,1,2,2,53,46,1,8,1,4,729166,0,0,0,1
2,2,NA,3,78,NA,1,2,5,NA,0,0,NA,0,NA
0,2,NA,4,53,NA,1,2,4,NA,200000,0,NA,3,NA
1,1,2,6,56,48,1,1,1,1,200000,0,0,1,1
1,2,1,6,56,57,1,2,4,1,200000,0,0,1,1
2,2,1,6,37,66,1,2,4,1,2000000,2,2,3,3
1,2,1,2,52,56,1,2,1,1,700000,0,0,1,1
2,2,1,2,47,40,1,2,1,1,1688000,2,2,3,1
1,1,2,6,51,42,1,2,1,1,1966666,2,2,1,3
0,2,1,6,69,70,1,1,4,1,500000,0,0,1,1
1,1,2,2,74,69,1,1,1,4,500000,0,0,1,1
2,1,2,6,51,51,1,1,1,1,2758333,2,2,3,3
1,2,1,2,51,51,1,1,4,1,1200000,2,2,1,1
2,2,1,2,46,41,1,1,4,1,2560000,2,2,1,1
0,2,1,6,40,40,1,0,1,1,60000,0,2,1,3
6,2,1,2,42,53,1,1,4,1,600000,0,0,1,1
3,2,1,2,31,31,1,1,4,1,500000,0,0,1,1
2,1,2,6,38,30,1,1,1,4,416666,0,0,1,1
2,1,2,6,29,30,1,1,1,4,200000,0,2,1,3
4,1,2,2,32,32,1,1,1,4,300000,0,0,1,1
0,2,NA,3,79,NA,1,1,4,NA,16666,0,NA,1,NA
2,2,NA,4,58,NA,1,0,4,NA,1603333,0,NA,0,NA
1,1,2,2,32,30,1,1,1,4,283333,0,0,1,1
4,2,NA,4,55,NA,1,0,4,NA,100000,0,NA,1,NA
0,1,NA,4,32,NA,1,1,1,NA,1050000,2,NA,1,NA
0,2,1,2,58,74,1,0,6,1,325000,0,0,0,1
0,2,NA,3,82,NA,1,1,4,NA,12500,0,NA,0,NA
0,2,1,2,57,54,1,0,4,1,225000,0,0,1,1
0,1,2,6,80,67,1,1,5,4,41666,0,0,1,1
1,2,1,2,55,60,1,1,4,1,541666,0,0,1,1
0,1,NA,4,49,NA,1,1,1,NA,375000,0,NA,1,NA
2,1,NA,5,62,NA,1,1,1,NA,308333,0,NA,1,NA
2,1,2,2,53,51,1,0,1,1,885000,0,0,1,1
1,1,2,2,34,20,1,1,1,4,525000,0,2,1,3
2,2,1,2,76,83,1,0,4,1,291666,0,0,1,0
0,1,2,6,54,54,1,2,1,1,700000,2,0,3,3
0,1,NA,2,29,NA,1,2,1,NA,800000,2,NA,1,NA
0,1,NA,3,85,NA,1,2,1,NA,1312500,0,NA,3,NA
1,2,NA,3,76,NA,1,1,1,NA,300000,0,NA,1,NA
3,2,1,2,32,33,1,1,1,1,700000,0,0,1,1
4,2,1,2,34,39,1,1,4,1,450000,0,0,0,1
1,2,NA,6,56,NA,1,1,4,NA,33333,2,NA,1,NA
5,2,NA,4,37,NA,1,1,4,NA,550000,1,NA,1,NA
2,1,2,2,24,22,1,1,1,1,1100000,2,2,1,1
4,1,2,2,53,47,1,1,1,4,600000,0,0,1,0
3,2,1,2,47,33,1,0,1,1,850000,0,0,1,1
0,1,NA,4,39,NA,1,1,1,NA,1300000,0,NA,1,NA
3,1,2,2,20,32,1,0,1,1,1480000,0,2,1,1
2,1,2,2,40,34,1,1,1,4,500000,0,0,1,1
1,1,NA,4,68,NA,1,1,5,NA,200000,0,NA,1,NA
2,1,2,2,47,48,1,1,1,1,640000,0,0,0,1
3,1,2,2,37,38,1,1,1,4,500000,2,2,1,1
2,1,2,2,36,25,1,1,1,4,830000,1,1,1,1
2,1,2,2,53,49,1,1,1,4,600000,2,0,1,1
0,1,2,2,29,21,1,1,1,1,920000,2,2,1,1
5,2,NA,4,45,NA,1,1,1,NA,500000,0,NA,0,NA
0,1,2,6,49,41,1,1,1,4,500000,0,2,1,1
3,1,2,2,27,39,1,1,1,4,450000,0,2,1,1
1,1,2,2,48,50,1,1,1,4,400000,0,2,1,1
1,1,2,2,23,29,1,1,1,4,400000,2,2,1,1
0,1,NA,4,50,NA,1,1,1,NA,550000,2,NA,1,NA
1,1,2,2,33,20,1,1,1,4,400000,2,0,1,1
0,1,2,6,60,59,1,1,1,4,510000,0,0,1,1
2,1,2,2,52,42,1,1,1,4,500000,2,2,1,1
2,1,2,2,38,36,1,1,1,4,1500000,2,2,1,1
1,2,NA,3,70,NA,1,1,4,NA,200000,0,NA,0,NA
8,2,NA,4,42,NA,1,1,1,NA,508333,0,NA,0,NA
1,2,1,6,46,47,1,1,1,1,600000,2,0,1,1
2,2,NA,4,27,NA,1,1,1,NA,200000,0,NA,1,NA
1,1,2,2,49,48,1,1,1,4,600000,0,0,1,1
2,1,2,2,44,44,1,1,1,4,300000,0,0,1,1
1,2,1,2,34,24,1,1,4,1,500000,2,2,3,1
2,1,2,2,43,36,1,1,1,4,300000,0,2,1,1
0,2,1,6,47,49,1,1,4,1,500000,0,0,0,0
4,1,2,2,58,47,1,1,1,1,950000,0,0,0,0
0,1,2,2,74,76,1,1,1,4,1028000,0,0,0,1
0,2,NA,3,75,NA,1,1,4,NA,250000,0,NA,1,NA
1,2,NA,2,28,NA,1,1,4,NA,600000,2,NA,3,NA
0,1,2,6,71,68,1,1,5,4,450000,0,0,0,1
4,2,1,2,50,53,1,1,4,1,500000,0,0,1,1
2,1,2,2,54,50,1,1,1,4,800000,0,0,1,1
2,2,NA,3,60,NA,1,1,4,NA,233333,0,NA,1,NA
4,1,2,6,48,46,1,1,1,4,750000,0,2,1,1
2,2,NA,4,37,NA,1,1,4,NA,450000,2,NA,1,NA
2,1,2,2,54,34,1,1,1,3,1000000,0,0,1,1
4,1,2,6,51,41,1,1,1,1,1400000,2,2,1,1
1,1,2,2,57,54,1,1,1,4,1023333,0,0,1,1
0,1,2,2,61,57,1,1,1,4,300000,0,0,0,0
3,2,1,2,51,48,1,1,4,1,600000,0,0,1,1
1,2,1,2,27,39,1,1,4,1,780000,2,2,1,1
0,1,2,6,80,77,1,1,5,4,100000,0,0,0,1
2,1,2,2,32,31,1,1,1,4,300000,0,0,1,1
1,2,NA,3,73,NA,1,1,4,NA,0,0,NA,1,NA
3,1,2,2,52,49,1,1,1,4,500000,0,0,1,1
3,2,1,2,42,47,1,1,4,1,480000,0,0,1,0
1,1,2,2,53,51,1,1,1,4,810000,2,2,1,1
0,1,2,2,57,56,1,1,1,1,1150833,2,2,1,1
0,1,NA,3,67,NA,1,1,1,NA,600000,0,NA,0,NA
0,2,1,2,17,24,1,1,4,1,600000,2,2,1,1
3,1,2,2,49,46,1,1,1,4,500000,0,0,1,1
0,2,1,2,63,69,1,1,4,1,663333,0,0,1,0
3,2,NA,4,27,NA,1,1,4,NA,400000,2,NA,1,NA
2,1,2,2,40,40,1,1,1,4,420000,0,0,1,0
1,1,NA,3,84,NA,1,1,5,NA,200000,0,NA,0,NA
2,1,2,2,35,29,1,1,1,4,450000,2,2,1,1
3,1,2,2,50,49,1,1,1,1,980000,0,0,0,0
2,2,NA,3,101,NA,1,1,5,NA,200000,0,NA,0,NA
3,2,1,6,40,50,1,1,1,1,1430000,0,0,1,1
2,1,2,6,39,35,1,1,1,1,1692666,1,2,1,3
1,1,NA,3,71,NA,1,1,1,NA,170000,0,NA,1,NA
1,2,NA,5,54,NA,1,1,1,NA,540000,0,NA,1,NA
1,1,2,6,33,30,1,1,1,1,1787333,0,0,3,3
1,2,NA,4,55,NA,1,1,4,NA,30833,0,NA,1,NA
1,2,1,6,40,41,1,1,4,1,1018666,0,0,1,1
2,1,2,2,31,26,1,1,1,4,144166,0,0,1,1
2,2,1,2,24,27,1,8,4,1,760000,0,0,0,0
0,1,2,1,48,21,1,0,1,4,400000,0,0,1,1
2,2,1,1,25,29,1,0,4,1,800000,0,0,1,1
1,1,2,2,63,57,1,0,6,4,0,0,0,0,0
2,2,1,2,47,49,1,8,4,1,791666,0,0,1,1
1,2,1,2,44,43,1,0,4,1,700000,0,0,1,1
1,2,1,2,25,34,1,8,4,1,1330000,1,1,1,1
0,2,1,2,45,53,1,1,5,1,1013666,0,0,3,1
1,1,2,2,65,43,1,1,1,4,2333333,0,0,1,1
1,1,2,2,62,60,1,1,1,5,675000,0,0,1,1
1,1,2,1,21,20,1,1,1,4,925000,0,0,3,3
3,2,1,6,38,56,1,1,1,1,2066270,2,0,3,0
1,2,1,2,25,30,1,1,4,1,1600000,2,1,3,3
0,2,NA,5,56,NA,1,1,4,NA,50000,0,NA,1,NA
1,2,1,2,31,35,1,1,4,1,966135,2,2,1,1
1,1,2,6,32,30,1,1,1,1,1073454,2,2,1,3
1,2,NA,3,69,NA,1,1,4,NA,87841,0,NA,1,NA
3,2,NA,4,62,NA,1,1,1,NA,430000,0,NA,1,NA
2,1,2,6,48,45,1,1,1,4,3033333,2,2,3,1
1,1,2,2,77,69,1,1,4,4,25000,0,2,1,1
2,2,1,6,42,41,1,1,4,1,600000,0,0,1,1
0,2,NA,5,53,NA,1,1,1,NA,4533333,2,NA,2,NA
0,2,NA,5,31,NA,1,1,2,NA,0,2,NA,2,NA
0,1,2,2,33,23,1,1,1,4,1200000,0,2,1,3
5,2,1,2,46,68,1,1,1,5,200000,0,0,1,0
2,1,2,2,42,42,1,1,1,4,1002209,0,0,1,1
2,1,2,2,66,65,1,1,1,4,300099,0,0,1,1
1,2,1,2,29,29,1,1,1,1,900000,2,2,1,1
1,2,NA,4,46,NA,1,1,4,NA,16666,0,NA,1,NA
1,1,2,2,27,26,1,1,1,4,680000,2,2,1,1
2,1,2,6,42,39,1,1,1,1,1300000,2,2,2,1
1,1,2,2,50,62,1,1,1,4,2300000,2,2,1,1
2,1,2,6,62,59,1,1,1,4,400000,0,0,1,1
3,1,2,2,50,35,1,1,2,1,2700000,2,2,3,3
1,1,2,2,33,23,1,1,1,1,1115949,2,2,1,1
2,1,2,2,43,43,1,1,1,1,4516666,2,2,1,3
3,1,2,2,53,49,1,2,1,4,400000,0,0,1,1
0,2,1,2,45,46,1,1,1,1,900000,2,0,3,1
2,2,NA,6,82,NA,1,2,4,NA,1500000,0,NA,1,NA
0,2,NA,5,33,NA,1,3,4,NA,8333,2,NA,1,NA
1,2,NA,5,40,NA,1,3,1,NA,500000,2,NA,1,NA
1,1,2,6,65,55,1,3,1,4,3262500,2,2,3,3
1,1,2,2,65,52,1,1,1,4,368333,0,0,0,0
2,1,2,2,39,38,1,1,1,4,600000,0,0,1,1
2,2,NA,4,50,NA,1,1,4,NA,29166,0,NA,1,NA
2,2,1,2,29,54,1,1,4,1,208333,0,0,1,1
4,1,2,2,42,32,1,1,1,1,2368333,2,2,3,3
2,1,2,6,47,35,1,3,1,4,3400000,2,2,3,3
0,1,2,2,45,46,1,1,1,4,900000,0,0,1,1
4,1,2,2,41,40,1,1,1,4,400000,0,0,1,1
2,2,NA,2,32,NA,1,1,4,NA,16666,0,NA,1,NA
0,2,NA,5,91,NA,1,1,5,NA,0,0,NA,0,NA
1,1,2,2,54,54,1,1,4,1,3150000,0,2,1,3
1,2,NA,2,27,NA,1,3,1,NA,3303333,2,NA,3,NA
1,2,1,2,31,30,2,1,4,1,800000,0,0,1,2
1,1,2,2,25,23,2,1,1,1,2671166,0,0,1,1
2,2,1,6,46,46,2,1,4,1,300000,0,0,1,1
3,1,2,2,29,29,2,1,1,1,1100000,2,1,1,1
4,1,2,2,36,36,2,1,1,1,1675000,0,0,1,1
1,1,2,2,55,48,2,1,1,1,1300000,0,2,1,1
0,2,NA,4,68,NA,2,1,4,NA,1500000,0,NA,3,NA
2,1,2,6,60,55,2,1,1,4,800000,0,0,1,1
2,1,2,2,58,42,2,1,2,4,0,0,0,1,1
0,1,2,6,73,68,2,2,4,4,800000,0,0,1,1
2,1,2,6,20,31,2,2,1,1,3447666,2,2,3,3
