DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P8692S3A1;FEX_C
7129129;2;1;2;2;81,9165757850599
7129218;1;1;1;1;95,3906698793028
7129218;2;1;2;2;95,3906698793028
7129239;1;1;1;1;770,214815206582
7129239;2;1;2;2;770,214815206582
7129243;1;1;1;1;533,437566139236
7129243;2;1;2;2;533,437566139236
7129244;1;1;1;1;766,035403718807
7129244;2;1;2;2;766,035403718807
7129244;3;1;3;3;766,035403718807
7129263;1;1;1;1;588,271210215244
7129263;2;1;2;2;588,271210215244
7129322;1;1;1;1;220,847019060978
7129322;2;1;2;2;220,847019060978
7129322;3;1;3;3;220,847019060978
7129322;4;1;4;4;220,847019060978
7129322;5;1;5;5;220,847019060978
7129322;6;1;6;6;220,847019060978
7129324;1;1;1;1;127,441314696902
7129324;2;1;2;2;127,441314696902
7129332;1;1;1;1;236,215936318816
7129332;2;1;2;2;236,215936318816
7129344;1;1;1;1;109,956132999938
7129344;2;1;2;2;109,956132999938
7129355;1;1;1;1;117,090914285618
7129355;2;1;2;2;117,090914285618
7129372;1;1;1;1;66,9690147405967
7129372;2;1;2;2;66,9690147405967
7129381;1;1;1;1;1345,13955424292
7129381;2;1;2;2;1345,13955424292
7129385;1;1;1;1;1295,03316182538
7129385;2;1;2;2;1295,03316182538
7129407;1;1;1;1;364,517241408013
7129407;2;1;2;2;364,517241408013
7129416;1;1;1;1;290,87169627499
7129416;2;1;2;2;290,87169627499
7129419;1;1;1;1;268,26329423499
7129419;2;1;2;2;268,26329423499
7129454;1;1;1;1;192,887330801007
7129454;2;1;2;2;192,887330801007
7129458;1;1;1;1;90,4708275080251
7129458;2;1;2;2;90,4708275080251
7129459;1;1;1;1;81,5947989467034
7129459;2;1;2;2;81,5947989467034
7129459;3;1;3;3;81,5947989467034
7129459;4;1;4;4;81,5947989467034
7129459;5;1;5;5;81,5947989467034
7129463;1;1;1;1;97,2624446728059
7129463;2;1;2;2;97,2624446728059
7129465;1;1;1;1;80,6714353733209
7129465;2;1;2;2;80,6714353733209
7129468;1;1;1;1;91,2010741935004
7129468;2;1;2;2;91,2010741935004
7129468;3;1;3;3;91,2010741935004
7129469;1;1;1;1;91,2010741935004
7129469;2;1;2;2;91,2010741935004
7129469;3;1;3;3;91,2010741935004
7129469;4;1;4;4;91,2010741935004
7129473;1;1;1;1;82,7230656862493
7129473;2;1;2;2;82,7230656862493
7129473;3;1;3;3;82,7230656862493
7129473;4;1;4;4;82,7230656862493
7129473;5;1;5;5;82,7230656862493
7129479;1;2;1;1;78,1821578844969
7129479;2;2;2;2;78,1821578844969
7129479;3;2;3;3;78,1821578844969
7129479;4;2;4;4;78,1821578844969
7129483;1;1;1;1;80,591113691982
7129483;2;1;2;2;80,591113691982
7129487;1;1;1;1;79,0178251144632
7129487;2;1;2;2;79,0178251144632
7129488;2;1;2;2;105,771392020167
7129488;1;1;1;1;105,771392020167
7129489;2;1;2;2;65,1481846929555
7129489;3;1;3;3;65,1481846929555
7129489;4;1;4;4;65,1481846929555
7129489;1;1;1;1;65,1481846929555
7129490;1;1;1;3;84,4386758105618
7129490;2;1;2;4;84,4386758105618
7129495;1;1;1;1;81,5947989467034
7129495;2;1;2;2;81,5947989467034
7129516;1;1;1;1;60,8072888872751
7129516;2;1;2;2;60,8072888872751
7129537;1;1;1;1;161,259024993107
7129537;2;1;2;2;161,259024993107
7129580;1;1;1;1;16,2061479418604
7129580;2;1;2;2;16,2061479418604
7129639;1;1;1;1;185,223150696919
7129639;2;1;2;2;185,223150696919
7129675;1;1;1;1;132,185783219033
7129675;2;1;2;2;132,185783219033
7129676;1;1;1;1;139,867012418252
7129676;2;1;2;2;139,867012418252
7129700;1;1;1;1;211,789598936714
7129700;2;1;2;2;211,789598936714
7129704;1;1;1;1;204,386004268592
7129704;2;1;2;3;204,386004268592
7129708;1;1;1;1;213,039216835761
7129708;2;1;2;2;213,039216835761
7129708;3;1;3;3;213,039216835761
7129708;4;1;4;5;213,039216835761
7129711;1;1;1;1;120,311346454336
7129711;2;1;2;2;120,311346454336
7129712;1;1;1;1;187,276835589515
7129712;2;1;2;2;187,276835589515
7129713;1;1;1;1;194,174735905895
7129713;2;1;2;2;194,174735905895
7129722;1;1;1;1;144,718291379614
7129722;2;1;2;2;144,718291379614
7129813;1;1;1;1;116,138164150264
7129813;2;1;2;2;116,138164150264
7129814;1;1;1;1;116,401355492367
7129814;2;1;2;2;116,401355492367
7129841;1;1;1;1;111,144508555222
7129841;2;1;2;2;111,144508555222
7129844;1;1;1;1;209,855740991451
7129844;2;1;2;2;209,855740991451
7129941;1;1;1;1;2,43760301458089
7129941;2;1;2;2;2,43760301458089
7129973;1;1;1;1;44,4938692325247
7129973;2;1;2;2;44,4938692325247
7129991;1;1;1;1;65,2830934618733
7129991;2;1;2;2;65,2830934618733
7129996;1;1;1;1;35,5331458111345
7129996;2;1;2;2;35,5331458111345
7129999;1;1;1;1;53,9845069263355
7129999;2;1;2;2;53,9845069263355
7130002;1;1;1;1;30,8126129751427
7130002;2;1;2;2;30,8126129751427
7130009;2;1;2;2;1212,27426311806
7130009;1;1;1;1;1212,27426311806
7130094;1;1;1;1;66,9247927975894
7130094;2;1;2;2;66,9247927975894
7130095;1;1;1;1;60,2295770341071
7130095;2;1;2;2;60,2295770341071
7130095;3;1;3;3;60,2295770341071
7130113;1;1;1;1;75,7840493834829
7130113;2;1;2;2;75,7840493834829
7130144;1;1;1;1;176,797471224766
7130144;2;1;2;2;176,797471224766
7130151;1;1;1;1;196,074939374531
7130151;2;1;2;2;196,074939374531
7130151;3;1;3;3;196,074939374531
7130162;1;1;1;1;196,577398988029
7130162;2;1;2;2;196,577398988029
7130170;1;1;1;1;203,181574984649
7130170;2;1;2;2;203,181574984649
7130170;3;1;3;3;203,181574984649
7130180;1;1;1;2;329,29423479136
7130180;2;1;2;3;329,29423479136
7130180;3;1;3;4;329,29423479136
7130180;4;1;4;7;329,29423479136
7130180;5;1;5;10;329,29423479136
7130197;1;1;1;1;158,08561068366
7130197;2;1;2;2;158,08561068366
7130261;1;1;1;1;44,0283218932132
7130261;2;1;2;2;44,0283218932132
7130280;2;1;2;2;17,1660177317005
7130280;1;1;1;1;17,1660177317005
7130283;1;1;1;1;31,1963406415578
7130283;2;1;2;2;31,1963406415578
7130297;1;1;1;1;16,8087016074282
7130297;2;1;2;2;16,8087016074282
7130334;1;1;1;1;39,9150303850593
7130334;2;1;2;2;39,9150303850593
7130339;1;1;1;1;51,0622163305664
7130339;2;1;2;2;51,0622163305664
7130458;1;1;1;1;8,36866006319233
7130458;2;1;2;2;8,36866006319233
7130597;1;1;1;1;21,0298429958759
7130597;2;1;2;2;21,0298429958759
7130653;1;1;1;1;18,2313407017381
7130653;2;1;2;2;18,2313407017381
7130685;1;1;1;1;5,22252292418669
7130685;2;1;2;2;5,22252292418669
7130692;1;1;1;1;20,9817356968227
7130692;2;1;2;2;20,9817356968227
7130701;1;1;1;2;11,9323382075779
7130701;2;1;2;1;11,9323382075779
7130817;1;1;1;1;4,7079961243018
7130817;2;1;2;2;4,7079961243018
7130863;1;1;1;1;92,3083793891023
7130863;2;1;2;2;92,3083793891023
7130880;1;1;1;1;77,050773045771
7130880;2;1;2;2;77,050773045771
7130894;1;1;1;1;54,2744366130714
7130894;2;1;2;2;54,2744366130714
7130895;1;1;1;1;56,355266380814
7130895;2;1;2;2;56,355266380814
7130899;1;1;1;1;45,4503452470955
7130899;2;1;2;2;45,4503452470955
7130913;1;1;1;2;38,6955263024202
7130913;2;1;2;3;38,6955263024202
7130916;1;1;1;1;37,6769167662247
7130916;2;1;2;2;37,6769167662247
7130922;1;1;1;1;72,6257107684525
7130922;2;1;2;2;72,6257107684525
7130925;1;1;1;1;76,6170194252968
7130925;2;1;2;2;76,6170194252968
7130993;1;1;1;1;194,111841685856
7130993;2;1;2;2;194,111841685856
7131026;1;1;1;3;307,944174142087
7131026;2;1;2;4;307,944174142087
7131136;1;1;1;1;42,829581988934
7131136;2;1;2;2;42,829581988934
7131258;1;1;1;1;385,367154224643
7131258;2;1;2;3;385,367154224643
7131263;1;1;1;1;227,762072140807
7131263;2;1;2;2;227,762072140807
7131301;1;1;1;1;1475,15339608946
7131301;2;1;2;2;1475,15339608946
7131320;1;1;1;1;239,609335727106
7131320;2;1;2;2;239,609335727106
7131340;1;1;1;1;217,993067733403
7131340;2;1;2;2;217,993067733403
7131342;1;1;1;1;201,987282059634
7131342;2;1;2;2;201,987282059634
7131342;3;1;3;3;201,987282059634
7131348;1;1;1;1;145,899270796748
7131348;2;1;2;2;145,899270796748
7131361;1;1;1;1;221,162688039257
7131361;2;1;2;2;221,162688039257
7131365;1;1;1;1;170,272471428263
7131365;2;1;2;2;170,272471428263
7131370;1;1;1;1;624,646490701507
7131370;2;1;2;2;624,646490701507
7131375;1;1;1;1;754,070321923304
7131375;2;1;2;2;754,070321923304
7131378;1;1;1;1;700,136804282041
7131378;2;1;2;2;700,136804282041
7131396;1;1;1;1;1074,25512619432
7131396;2;1;2;2;1074,25512619432
7131398;1;1;1;1;588,271210215244
7131398;2;1;2;2;588,271210215244
7131410;1;1;1;1;178,333895072759
7131410;2;1;2;2;178,333895072759
7131568;1;1;1;1;221,170733648847
7131568;2;1;2;2;221,170733648847
7131570;1;1;1;1;221,170733648847
7131570;2;1;2;2;221,170733648847
7131571;1;1;1;1;312,055113056344
7131571;2;1;2;2;312,055113056344
7131578;1;1;1;1;221,170733648847
7131578;2;1;2;2;221,170733648847
7131656;1;1;1;1;179,126497839076
7131656;2;1;2;2;179,126497839076
7131657;1;1;1;1;233,021899496621
7131657;2;1;2;2;233,021899496621
7131661;1;1;1;1;191,637774898918
7131661;2;1;2;2;191,637774898918
7131672;1;1;1;1;39,7989950592494
7131672;2;1;2;2;39,7989950592494
7131677;1;1;1;1;33,1874989208318
7131677;2;1;2;2;33,1874989208318
7131687;1;1;1;1;34,6849834616985
7131687;2;1;2;2;34,6849834616985
7131698;1;1;1;1;24,3357224021872
7131698;2;1;2;2;24,3357224021872
7131710;1;1;1;1;31,2164851155286
7131710;2;1;2;2;31,2164851155286
7131719;1;1;1;1;62,5894694225561
7131719;2;1;2;2;62,5894694225561
7131741;1;1;1;1;62,8559825140515
7131741;2;1;2;3;62,8559825140515
7131741;3;1;3;4;62,8559825140515
7131753;1;1;1;1;63,3074717511096
7131753;2;1;2;2;63,3074717511096
7131754;1;1;1;1;71,5050787731404
7131754;2;1;2;2;71,5050787731404
7131780;1;1;1;1;57,189155617532
7131780;2;1;2;2;57,189155617532
7131791;1;1;1;1;47,2254534750895
7131791;2;1;2;2;47,2254534750895
7131942;2;1;2;2;33,7829167701449
7131942;1;1;1;1;33,7829167701449
7131973;1;1;1;1;55,5339072652845
7131973;2;1;2;2;55,5339072652845
7131990;1;1;1;1;22,8394973895217
7131990;2;1;2;2;22,8394973895217
7131998;1;1;1;1;20,1563139129478
7131998;2;1;2;2;20,1563139129478
7132007;2;1;2;2;6,68550538780777
7132007;1;1;1;1;6,68550538780777
7132077;1;1;1;1;15,1985284786953
7132077;2;1;2;2;15,1985284786953
7132107;1;1;1;1;7,38302641598253
7132107;2;1;2;2;7,38302641598253
7132141;1;1;1;1;6,8151013070608
7132141;2;1;2;2;6,8151013070608
7132180;1;1;1;1;7,38302641598253
7132180;2;1;2;2;7,38302641598253
7132302;1;1;1;1;565,177684271432
7132302;2;1;2;2;565,177684271432
7132306;1;1;1;1;479,844439331889
7132306;2;1;2;2;479,844439331889
7132347;1;1;1;1;249,388462420308
7132347;2;1;2;2;249,388462420308
7132355;1;1;1;1;221,563391581066
7132355;2;1;2;2;221,563391581066
7132357;1;1;1;1;239,799292309555
7132357;2;1;2;2;239,799292309555
7132365;1;1;1;1;334,357124001659
7132365;2;1;2;2;334,357124001659
7132371;1;1;1;1;189,205156961361
7132371;2;1;2;2;189,205156961361
7132428;1;1;1;1;101,826960152177
7132428;2;1;2;2;101,826960152177
7132472;1;1;1;1;90,336824740902
7132472;2;1;2;2;90,336824740902
7132478;1;1;1;1;72,1906684749253
7132478;2;1;2;2;72,1906684749253
7132479;1;1;1;1;67,1111710175722
7132479;2;1;2;2;67,1111710175722
7132486;1;1;1;1;80,8951133992191
7132486;2;1;2;2;80,8951133992191
7132486;3;1;3;3;80,8951133992191
7132486;4;1;4;5;80,8951133992191
7132505;1;1;1;1;63,9454127780534
7132505;2;1;2;2;63,9454127780534
7132520;1;1;1;1;904,178361053308
7132520;2;1;2;2;904,178361053308
7132526;1;1;1;1;1787,6579925939
7132526;2;1;2;2;1787,6579925939
7132556;1;1;1;1;931,14100342944
7132556;2;1;2;2;931,14100342944
7132567;1;1;1;1;1031,91866515987
7132567;2;1;2;2;1031,91866515987
7132588;1;1;1;1;853,435971454925
7132588;2;1;2;2;853,435971454925
7132601;1;1;1;1;876,015990269621
7132601;2;1;2;2;876,015990269621
7132605;1;1;1;1;915,703564479893
7132605;2;1;2;2;915,703564479893
7132615;1;1;1;1;867,276823079818
7132615;2;1;2;2;867,276823079818
7132615;3;1;3;3;867,276823079818
7132641;1;1;1;1;901,967657491513
7132641;2;1;2;2;901,967657491513
7132647;1;1;1;1;1015,32890907711
7132647;2;1;2;2;1015,32890907711
7132656;1;1;1;1;1872,72211800462
7132656;2;1;2;2;1872,72211800462
7132809;1;1;1;1;33,9064245760637
7132809;2;1;2;2;33,9064245760637
7132831;1;1;1;1;37,6738050845152
7132831;2;1;2;2;37,6738050845152
7132844;1;1;1;1;47,0448960871398
7132844;2;1;2;2;47,0448960871398
7132853;1;1;1;1;167,583884307413
7132853;2;1;2;2;167,583884307413
7132853;3;1;3;3;167,583884307413
7132856;1;1;1;1;164,810470368766
7132856;2;1;2;2;164,810470368766
7132876;2;1;2;2;868,59220577233
7132876;1;1;1;1;868,59220577233
7132884;1;1;1;1;676,034614067051
7132884;2;1;2;2;676,034614067051
7132897;1;1;1;1;80,0898508660469
7132897;2;1;2;2;80,0898508660469
7132916;1;1;1;1;58,6084724782406
7132916;2;1;2;2;58,6084724782406
7132916;3;1;3;3;58,6084724782406
7132917;1;1;1;1;91,2010741935004
7132917;2;1;2;2;91,2010741935004
7132919;1;1;1;1;91,2010741935004
7132919;2;1;2;2;91,2010741935004
7132919;3;1;3;3;91,2010741935004
7132919;4;1;4;4;91,2010741935004
7132923;1;1;1;1;90,0728074539545
7132923;2;1;2;2;90,0728074539545
7132923;3;1;3;3;90,0728074539545
7132923;4;1;4;4;90,0728074539545
7132931;1;1;1;1;77,7294538260633
7132931;2;1;2;2;77,7294538260633
7132934;1;1;1;1;80,6714353733209
7132934;2;1;2;2;80,6714353733209
7132934;3;1;3;3;80,6714353733209
7132934;4;1;4;4;80,6714353733209
7132954;1;1;1;1;299,108828539641
7132954;2;1;2;3;299,108828539641
7132993;1;1;1;2;102,501825996648
7132993;2;1;2;3;102,501825996648
7132998;1;1;1;1;63,3371101220726
7132998;2;1;2;2;63,3371101220726
7132998;3;1;3;3;63,3371101220726
7133005;1;1;1;1;115,328082523918
7133005;2;1;2;2;115,328082523918
7133011;1;1;1;1;85,4181883305402
7133011;2;1;2;2;85,4181883305402
7133061;1;1;1;1;15,9899578747931
7133061;2;1;2;2;15,9899578747931
7133132;1;1;1;1;47,0687308489181
7133132;2;1;2;2;47,0687308489181
7133247;1;1;1;1;84,611027419757
7133247;2;1;2;2;84,611027419757
7133247;3;1;3;3;84,611027419757
7133247;4;1;4;4;84,611027419757
7133257;1;1;1;1;43,1194733782673
7133257;2;1;2;2;43,1194733782673
7133260;2;1;2;2;38,0283700631323
7133260;1;1;1;1;38,0283700631323
7133336;1;1;1;1;589,430797610665
7133336;2;1;2;2;589,430797610665
7133337;1;1;1;1;433,417132936866
7133337;2;1;2;2;433,417132936866
7133347;1;1;1;1;230,127849292633
7133347;2;1;2;2;230,127849292633
7133388;1;1;1;1;669,10168831855
7133388;2;1;2;2;669,10168831855
7133391;1;1;1;1;617,26512533895
7133391;2;1;2;2;617,26512533895
7133432;1;1;1;1;61,5772851993722
7133432;2;1;2;2;61,5772851993722
7133464;1;1;1;1;88,7413236130753
7133464;2;1;2;2;88,7413236130753
7133579;1;1;1;1;57,1190407438545
7133579;2;1;2;2;57,1190407438545
7133579;3;1;3;3;57,1190407438545
7133579;4;1;4;4;57,1190407438545
7133580;1;1;1;1;59,1096319571708
7133580;2;1;2;2;59,1096319571708
7133597;1;1;1;1;81,8856741946675
7133597;2;1;2;2;81,8856741946675
7133641;1;1;1;1;8,13779749484665
7133641;2;1;2;2;8,13779749484665
7133644;1;1;1;1;8,83579914187232
7133644;2;1;2;2;8,83579914187232
7133695;1;1;1;1;20,2174045185567
7133695;2;1;2;2;20,2174045185567
7133752;1;1;1;2;103,312892314073
7133752;2;1;2;3;103,312892314073
7133819;1;1;1;1;168,70584630062
7133819;2;1;2;2;168,70584630062
7133836;1;1;1;1;77,2929357964158
7133836;2;1;2;2;77,2929357964158
7133873;1;1;1;1;662,472044036022
7133873;2;1;2;2;662,472044036022
7133874;1;1;1;1;599,193573372825
7133874;2;1;2;2;599,193573372825
7133878;1;1;1;1;599,233867128282
7133878;2;1;2;2;599,233867128282
7133882;1;1;1;1;530,032670529797
7133882;2;1;2;2;530,032670529797
7133885;1;1;1;1;747,09488694788
7133885;2;1;2;2;747,09488694788
7133885;3;1;3;3;747,09488694788
7133885;4;1;4;4;747,09488694788
7133891;1;1;1;1;542,663270114614
7133891;2;1;2;2;542,663270114614
7133892;1;1;1;1;782,490615757375
7133892;2;1;2;2;782,490615757375
7133893;1;1;1;1;763,343978673244
7133893;2;1;2;2;763,343978673244
7133894;1;1;1;1;612,67600709831
7133894;2;1;2;2;612,67600709831
7133898;1;1;1;1;639,06482643503
7133898;2;1;2;2;639,06482643503
7133941;1;1;1;1;9,68435487973858
7133941;2;1;2;2;9,68435487973858
7133959;1;1;1;1;213,374614196297
7133959;2;1;2;2;213,374614196297
7134009;1;1;1;1;720,338791136289
7134009;2;1;2;2;720,338791136289
7134012;1;1;1;1;693,705689985071
7134012;2;1;2;2;693,705689985071
7134060;1;1;1;1;786,109108791548
7134060;2;1;2;2;786,109108791548
7134063;2;1;2;2;786,109108791548
7134063;3;1;3;3;786,109108791548
7134063;1;1;1;1;786,109108791548
7134067;1;1;1;1;533,350795687803
7134067;2;1;2;2;533,350795687803
7134077;1;1;1;1;535,573126930869
7134077;2;1;2;2;535,573126930869
7134081;1;1;1;1;575,157831936082
7134081;2;1;2;2;575,157831936082
7134114;1;1;1;1;390,965290527929
7134114;2;1;2;2;390,965290527929
7134123;1;1;1;1;236,924526459319
7134123;2;1;2;2;236,924526459319
7134162;1;1;1;1;517,581020420062
7134162;2;1;2;2;517,581020420062
7134165;1;1;1;1;516,697951656115
7134165;2;1;2;2;516,697951656115
7134171;1;1;1;1;379,254923684068
7134171;2;1;2;2;379,254923684068
7134173;1;1;1;1;493,504146709235
7134173;2;1;2;2;493,504146709235
7134178;1;1;1;1;56,0255480134126
7134178;2;1;2;2;56,0255480134126
7134179;2;1;2;2;53,6088357553728
7134179;1;1;1;1;53,6088357553728
7134190;1;1;1;1;81,1001526641343
7134190;2;1;2;2;81,1001526641343
7134190;3;1;3;3;81,1001526641343
7134194;1;1;1;1;79,0946679118995
7134194;2;1;2;2;79,0946679118995
7134210;1;1;1;1;63,8771040070667
7134210;2;1;2;2;63,8771040070667
7134219;1;1;1;1;293,175263314861
7134219;2;1;2;2;293,175263314861
7134221;1;1;1;1;464,248195420646
7134221;2;1;2;2;464,248195420646
7134225;1;1;1;1;506,555092217262
7134225;2;1;2;2;506,555092217262
7134234;1;1;1;1;701,184914573949
7134234;2;1;2;2;701,184914573949
7134246;1;1;1;1;904,762112389703
7134246;2;1;2;2;904,762112389703
7134257;1;1;1;1;59,2887623548295
7134257;2;1;2;2;59,2887623548295
7134278;1;1;1;1;960,913434989265
7134278;2;1;2;2;960,913434989265
7134288;1;1;1;1;101,836908043723
7134288;2;1;2;2;101,836908043723
7134292;2;1;2;2;101,836908043723
7134292;1;1;1;1;101,836908043723
7134300;1;1;1;1;29,3335178605154
7134300;2;1;2;2;29,3335178605154
7134328;1;1;1;1;79,1794660117583
7134328;2;1;2;2;79,1794660117583
7134333;1;1;1;1;78,9690123922863
7134333;2;1;2;2;78,9690123922863
7134361;1;1;1;1;75,0666380010419
7134361;2;1;2;2;75,0666380010419
7134362;1;1;1;1;78,9690123922863
7134362;2;1;2;2;78,9690123922863
7134419;1;1;1;1;115,521439652623
7134419;2;1;2;2;115,521439652623
7134459;1;1;1;1;89,5780993509287
7134459;2;1;2;2;89,5780993509287
7134459;3;1;3;3;89,5780993509287
7134507;1;1;1;1;135,862836450627
7134507;2;1;2;2;135,862836450627
7134516;1;1;1;1;66,9575467850421
7134516;2;1;2;2;66,9575467850421
7134521;1;1;1;1;99,6222172556552
7134521;2;1;2;2;99,6222172556552
7134538;1;1;1;1;236,940438721329
7134538;2;1;2;2;236,940438721329
7134562;1;1;1;1;109,051561221767
7134562;2;1;2;2;109,051561221767
7134580;1;1;1;2;130,064445045233
7134580;2;1;2;3;130,064445045233
7134637;1;1;1;1;102,693725482903
7134637;2;1;2;2;102,693725482903
7134675;1;1;1;1;124,711906413272
7134675;2;1;2;2;124,711906413272
7134677;1;1;1;1;145,419892289102
7134677;2;1;2;2;145,419892289102
7134682;1;1;1;1;62,7399686434976
7134682;2;1;2;2;62,7399686434976
7134690;1;1;1;1;64,0884638610112
7134690;2;1;2;2;64,0884638610112
7134697;1;1;1;1;76,5639947826745
7134697;2;1;2;2;76,5639947826745
7134731;1;1;1;1;101,913457368109
7134731;2;1;2;2;101,913457368109
7134734;1;1;1;1;96,1036834558044
7134734;2;1;2;2;96,1036834558044
7134759;1;1;1;1;66,0908012433266
7134759;2;1;2;2;66,0908012433266
7134759;3;1;3;3;66,0908012433266
7134768;1;1;1;1;207,257664993573
7134768;2;1;2;2;207,257664993573
7134769;1;1;1;1;185,790664938897
7134769;2;1;2;2;185,790664938897
7134784;1;1;1;1;276,328955618813
7134784;2;1;2;2;276,328955618813
7134795;1;1;1;1;185,790664938897
7134795;2;1;2;2;185,790664938897
7134808;1;1;1;1;118,40477889271
7134808;2;1;2;2;118,40477889271
7134811;1;1;1;1;113,838267143461
7134811;2;1;2;2;113,838267143461
7134812;1;1;1;1;118,40477889271
7134812;2;1;2;2;118,40477889271
7134819;1;1;1;1;118,40477889271
7134819;2;1;2;2;118,40477889271
7134823;1;1;1;1;118,40477889271
7134823;2;1;2;2;118,40477889271
7134833;1;1;1;1;99,1116048029623
7134833;2;1;2;2;99,1116048029623
7134834;1;1;1;1;118,40477889271
7134834;2;1;2;2;118,40477889271
7134845;1;1;1;2;15,0605414955701
7134845;2;1;2;1;15,0605414955701
7134875;1;1;1;1;137,358527311303
7134875;2;1;2;2;137,358527311303
7134879;1;1;1;1;140,869254680668
7134879;2;1;2;2;140,869254680668
7134879;3;1;3;3;140,869254680668
7134953;1;1;1;1;44,9459030426495
7134953;2;1;2;2;44,9459030426495
7134980;1;1;1;1;15,1204497069653
7134980;2;1;2;2;15,1204497069653
7134985;1;1;1;1;15,1204497069653
7134985;2;1;2;2;15,1204497069653
7134986;1;1;1;1;15,1204497069653
7134986;2;1;2;2;15,1204497069653
7135009;1;1;1;1;287,97420580547
7135009;2;1;2;2;287,97420580547
7135026;1;1;1;1;157,655020521354
7135026;2;1;2;2;157,655020521354
7135030;1;1;1;1;367,759838460957
7135030;2;1;2;2;367,759838460957
7135068;2;1;2;2;51,7755107380998
7135068;3;1;3;3;51,7755107380998
7135068;4;1;4;4;51,7755107380998
7135068;1;1;1;1;51,7755107380998
7135113;1;1;1;1;157,492408059949
7135113;2;1;2;2;157,492408059949
7135114;1;1;1;1;153,476744461141
7135114;2;1;2;2;153,476744461141
7135118;1;1;1;1;162,553797130101
7135118;2;1;2;2;162,553797130101
7135136;1;1;1;1;170,969140870897
7135136;2;1;2;2;170,969140870897
7135137;1;1;1;1;142,817294822226
7135137;2;1;2;2;142,817294822226
7135153;1;1;1;1;72,6791461871654
7135153;2;1;2;2;72,6791461871654
7135191;1;1;1;1;105,614094414491
7135191;2;1;2;2;105,614094414491
7135209;1;1;1;1;906,996460148513
7135209;2;1;2;2;906,996460148513
7135209;3;1;3;3;906,996460148513
7135211;1;1;1;2;1336,41506346426
7135211;2;1;2;3;1336,41506346426
7135217;1;1;1;1;119,595539969446
7135217;2;1;2;2;119,595539969446
7135219;1;1;1;1;110,780076228668
7135219;2;1;2;2;110,780076228668
7135247;1;1;1;1;252,644821108647
7135247;2;1;2;2;252,644821108647
7135259;1;1;1;1;129,525877825503
7135259;2;1;2;2;129,525877825503
7135260;1;1;1;1;201,412676156335
7135260;2;1;2;2;201,412676156335
7135273;1;1;1;1;235,560849356427
7135273;2;1;2;2;235,560849356427
7135273;3;1;3;3;235,560849356427
7135274;1;1;1;1;219,223837778751
7135274;2;1;2;2;219,223837778751
7135274;3;1;3;3;219,223837778751
7135275;1;1;1;1;164,052047899728
7135275;2;1;2;2;164,052047899728
7135295;1;1;1;1;162,25663940484
7135295;2;1;2;2;162,25663940484
7135295;3;1;3;3;162,25663940484
7135300;1;1;1;1;169,79574122988
7135300;2;1;2;2;169,79574122988
7135300;3;1;3;4;169,79574122988
7135311;1;1;1;1;348,906131037433
7135311;2;1;2;2;348,906131037433
7135317;1;1;1;1;156,538067455443
7135317;2;1;2;2;156,538067455443
